time,count_rate
121959468.99011,0.16538999999999962
121959488.99011,0.0
121959508.99011,0.22051999999999952
121959528.99011,0.11025999999999976
121959548.99011,0.11025999999999976
121959568.99011,0.0
121959588.99011,0.05512999999999988
121959608.99011,0.0
121959628.99011,0.0
121959648.99011,0.0
121959668.99011,0.0
121959688.99011,0.05512999999999988
121959708.99011,0.0
121959728.99011,0.16538999999999962
121959748.99011,0.33077999999999924
121959768.99011,0.16538999999999962
121959788.99011,0.16538999999999962
121959808.99011,0.11025999999999976
121959828.99011,0.16538999999999962
121959848.99011,0.22051999999999952
121959868.99011,0.0
121959888.99011,0.05512999999999988
121959908.99011,0.05512999999999988
121959928.99011,0.05512999999999988
121959948.99011,0.11025999999999976
121959968.99011,0.05512999999999988
121959988.99011,0.05512999999999988
121960008.99011,0.05512999999999988
121960028.99011,0.05512999999999988
121960048.99011,0.4961699999999989
121960068.99011,0.11025999999999976
121960088.99011,0.11025999999999976
121960108.99011,0.33077999999999924
121960128.99011,0.22051999999999952
121960148.99011,0.11025999999999976
121960168.99011,0.2756499999999994
121960188.99011,0.16538999999999962
121960208.99011,0.0
121960228.99011,0.05512999999999988
121960248.99011,0.0
121960268.99011,0.0
121960288.99011,0.05512999999999988
121960308.99011,0.11025999999999976
121960328.99011,0.11025999999999976
121960348.99011,0.11025999999999976
121960368.99011,0.05512999999999988
121960388.99011,0.2756499999999994
121960408.99011,0.22051999999999952
121960428.99011,0.22051999999999952
121960448.99011,0.0
121960468.99011,0.0
121960488.99011,0.05512999999999988
121960508.99011,0.05512999999999988
121960528.99011,0.0
121960548.99011,0.0
121960568.99011,0.05512999999999988
121960588.99011,0.0
121960608.99011,0.05512999999999988
121960628.99011,0.05512999999999988
121960648.99011,0.05512999999999988
121960668.99011,0.22051999999999952
121960688.99011,0.2756499999999994
121960708.99011,0.2756499999999994
121960728.99011,0.2756499999999994
121960748.99011,0.16538999999999962
121960768.99011,0.16538999999999962
121960788.99011,0.22051999999999952
121960808.99011,0.11025999999999976
121960828.99011,0.11025999999999976
121960848.99011,0.0
121960868.99011,0.0
121960888.99011,0.0
121960908.99011,0.0
121960928.99011,0.05512999999999988
121960948.99011,0.05512999999999988
121960968.99011,0.05512999999999988
121960988.99011,0.16538999999999962
121961008.99011,0.33077999999999924
121961028.99011,0.16538999999999962
121961048.99011,0.2756499999999994
121961068.99011,0.2756499999999994
121961088.99011,0.22051999999999952
121961108.99011,0.05512999999999988
121961128.99011,0.0
121961148.99011,0.16538999999999962
121961168.99011,0.05512999999999988
121961188.99011,0.05512999999999988
121961208.99011,0.0
121961228.99011,0.11025999999999976
121961248.99011,0.05512999999999988
121961268.99011,0.11025999999999976
121961288.99011,0.05512999999999988
121961308.99011,0.22051999999999952
121961328.99011,0.2756499999999994
121961348.99011,0.22051999999999952
121961368.99011,0.4961699999999989
121961388.99011,0.16538999999999962
121961408.99011,0.16538999999999962
121961428.99011,0.16538999999999962
121961448.99011,0.16538999999999962
121961468.99011,0.05512999999999988
121961488.99011,0.0
121961508.99011,0.11025999999999976
121961528.99011,0.0
121961548.99011,0.0
121961568.99011,0.11025999999999976
121961588.99011,0.11025999999999976
121961608.99011,0.05512999999999988
121961628.99011,0.16538999999999962
121961648.99011,0.2756499999999994
121961668.99011,0.6064299999999987
121961688.99011,0.2756499999999994
121961708.99011,0.05512999999999988
121961728.99011,0.16538999999999962
121961748.99011,0.11025999999999976
121961768.99011,0.16538999999999962
121961788.99011,0.05512999999999988
121961808.99011,0.05512999999999988
121961828.99011,0.0
121961848.99011,0.11025999999999976
121961868.99011,0.22051999999999952
121961888.99011,0.05512999999999988
121961908.99011,0.05512999999999988
121961928.99011,0.05512999999999988
121961948.99011,0.22051999999999952
121961968.99011,0.22051999999999952
121961988.99011,0.22051999999999952
121962008.99011,0.33077999999999924
121962028.99011,0.4961699999999989
121962048.99011,0.2756499999999994
121962068.99011,0.22051999999999952
121962088.99011,0.2756499999999994
121962108.99011,0.2756499999999994
121962128.99011,0.11025999999999976
121962148.99011,0.11025999999999976
121962168.99011,0.0
121962188.99011,0.05512999999999988
121962208.99011,0.05512999999999988
121962228.99011,0.0
121962248.99011,0.11025999999999976
121962268.99011,0.16538999999999962
121962288.99011,0.22051999999999952
121962308.99011,0.11025999999999976
121962328.99011,0.16538999999999962
121962348.99011,0.33077999999999924
121962368.99011,0.11025999999999976
121962388.99011,0.11025999999999976
121962408.99011,0.05512999999999988
121962428.99011,0.11025999999999976
121962448.99011,0.05512999999999988
121962468.99011,0.11025999999999976
121962488.99011,0.22051999999999952
121962508.99011,0.0
121962528.99011,0.05512999999999988
121962548.99011,0.0
121962568.99011,0.0
121962588.99011,0.11025999999999976
121962608.99011,0.0
121962628.99011,0.16538999999999962
121962648.99011,0.22051999999999952
121962668.99011,0.22051999999999952
121962688.99011,0.0
121962708.99011,0.0
121962728.99011,0.0
121962748.99011,0.0
121962768.99011,0.0
121962788.99011,0.0
121962808.99011,0.0
121962828.99011,0.0
121962848.99011,0.0
121962868.99011,0.0
121962888.99011,0.0
121962908.99011,0.0
121962928.99011,0.0
121962948.99011,0.0
121962968.99011,0.0
121962988.99011,0.0
121963008.99011,0.0
121963028.99011,0.0
121963048.99011,0.0
121963068.99011,0.0
121963088.99011,0.0
121963108.99011,0.0
121963128.99011,0.0
121963148.99011,0.0
121963168.99011,0.0
121963188.99011,0.0
121963208.99011,0.0
121963228.99011,0.0
121963248.99011,0.0
121963268.99011,0.0
121963288.99011,0.0
121963308.99011,0.0
121963328.99011,0.0
121963348.99011,0.0
121963368.99011,0.0
121963388.99011,0.0
121963408.99011,0.0
121963428.99011,0.0
121963448.99011,0.0
121963468.99011,0.0
121963488.99011,0.0
121963508.99011,0.0
121963528.99011,0.0
121963548.99011,0.0
121963568.99011,0.0
121963588.99011,0.0
121963608.99011,0.0
121963628.99011,0.0
121963648.99011,0.0
121963668.99011,0.0
121963688.99011,0.0
121963708.99011,0.0
121963728.99011,0.0
121963748.99011,0.0
121963768.99011,0.0
121963788.99011,0.0
121963808.99011,0.0
121963828.99011,0.0
121963848.99011,0.0
121963868.99011,0.0
121963888.99011,0.0
121963908.99011,0.0
121963928.99011,0.0
121963948.99011,0.0
121963968.99011,0.0
121963988.99011,0.0
121964008.99011,0.0
121964028.99011,0.0
121964048.99011,0.0
121964068.99011,0.0
121964088.99011,0.0
121964108.99011,0.0
121964128.99011,0.0
121964148.99011,0.0
121964168.99011,0.0
121964188.99011,0.0
121964208.99011,0.0
121964228.99011,0.0
121964248.99011,0.0
121964268.99011,0.0
121964288.99011,0.0
